date,methods,wave,age,age_group,education,gender,nationality,municipality,electoral_district,citizen,voting_intent
2023-02-06 14:26:00,Cati,22,39.0,35-44,Higher education,Male,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-06 14:33:00,Cati,22,27.0,25-34,Secondary education,Male,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-06 14:33:00,Cati,22,41.0,35-44,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-02-06 14:39:00,Cati,22,85.0,75+,Higher education,Female,Other,Pärnumaa,Pärnumaa,False,No
2023-02-06 14:36:00,Cati,22,42.0,35-44,Secondary education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-06 14:38:00,Cati,22,73.0,65-74,Secondary education,Male,Estonian,Raplamaa,Harju- ja Raplamaa,True,No
2023-02-06 14:41:00,Cati,22,72.0,65-74,Higher education,Male,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-06 14:44:00,Cati,22,74.0,65-74,Secondary education,Female,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,Yes
2023-02-06 14:47:00,Cati,22,48.0,45-54,Secondary education,Male,Estonian,Pirita,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-06 14:47:00,Cati,22,51.0,45-54,Higher education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-02-06 14:54:00,Cati,22,46.0,45-54,Higher education,Female,Other,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",False,No
2023-02-06 14:53:00,Cati,22,66.0,65-74,Secondary education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,No
2023-02-06 14:58:00,Cati,22,62.0,55-64,Secondary education,Female,Other,Harjumaa,Harju- ja Raplamaa,False,Yes
2023-02-06 14:58:00,Cati,22,68.0,65-74,Secondary education,Male,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-02-06 17:28:00,Cati,22,60.0,55-64,Secondary education,Female,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-02-06 15:05:00,Cati,22,70.0,65-74,Higher education,Female,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-06 15:05:00,Cati,22,47.0,45-54,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-06 15:12:00,Cati,22,43.0,35-44,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-06 15:07:00,Cati,22,37.0,35-44,Higher education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-02-06 15:08:00,Cati,22,50.0,45-54,Higher education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-02-06 15:20:00,Cati,22,57.0,55-64,Secondary education,Male,Estonian,Järvamaa,Järva- ja Viljandimaa,True,No
2023-02-06 15:16:00,Cati,22,41.0,35-44,Higher education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,No
2023-02-06 15:16:00,Cati,22,46.0,45-54,Higher education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-06 15:17:00,Cati,22,57.0,55-64,Higher education,Male,Estonian,Läänemaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-02-06 15:19:00,Cati,22,42.0,35-44,Secondary education,Female,Other,Lääne-Virumaa,Lääne-Virumaa,False,No
2023-02-06 15:21:00,Cati,22,57.0,55-64,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,No opinion
2023-02-06 15:24:00,Cati,22,33.0,25-34,Higher education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-02-06 15:26:00,Cati,22,61.0,55-64,Secondary education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-02-06 15:31:00,Cati,22,72.0,65-74,Secondary education,Female,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,Yes
2023-02-06 15:31:00,Cati,22,73.0,65-74,Secondary education,Female,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-02-06 15:37:00,Cati,22,64.0,55-64,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,Yes
2023-02-06 15:35:00,Cati,22,75.0,75+,Higher education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-06 15:38:00,Cati,22,48.0,45-54,Secondary education,Male,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-06 15:38:00,Cati,22,42.0,35-44,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-06 15:42:00,Cati,22,63.0,55-64,Secondary education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-02-06 15:42:00,Cati,22,58.0,55-64,Secondary education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No
2023-02-06 15:42:00,Cati,22,72.0,65-74,Higher education,Female,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-06 15:42:00,Cati,22,30.0,25-34,Secondary education,Male,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-02-06 15:50:00,Cati,22,43.0,35-44,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-06 15:53:00,Cati,22,66.0,65-74,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-06 15:58:00,Cati,22,31.0,25-34,Secondary education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-02-06 15:51:00,Cati,22,62.0,55-64,Higher education,Female,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-02-06 15:54:00,Cati,22,22.0,16-24,Secondary education,Female,Estonian,Ida-Virumaa,Ida-Virumaa,True,No
2023-02-06 16:01:00,Cati,22,41.0,35-44,Higher education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-06 16:01:00,Cati,22,34.0,25-34,Secondary education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-06 16:02:00,Cati,22,47.0,45-54,Higher education,Male,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-06 16:10:00,Cati,22,76.0,75+,Higher education,Female,Estonian,Tartu linn,Tartu linn,True,No
2023-02-06 16:04:00,Cati,22,20.0,16-24,Secondary education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-06 16:06:00,Cati,22,47.0,45-54,Secondary education,Female,Other,Nõmme,Mustamäe ja Nõmme,False,No
2023-02-06 16:07:00,Cati,22,38.0,35-44,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,Yes
2023-02-06 16:07:00,Cati,22,36.0,35-44,Secondary education,Female,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,No
2023-02-06 16:13:00,Cati,22,66.0,65-74,Secondary education,Male,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-02-06 16:13:00,Cati,22,36.0,35-44,Higher education,Female,Other,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-06 16:13:00,Cati,22,54.0,45-54,Higher education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-06 16:15:00,Cati,22,52.0,45-54,Higher education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-02-06 16:15:00,Cati,22,75.0,75+,Higher education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-02-06 16:17:00,Cati,22,28.0,25-34,Higher education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-02-06 16:22:00,Cati,22,61.0,55-64,Higher education,Male,Other,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-02-06 16:19:00,Cati,22,74.0,65-74,Higher education,Male,Estonian,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-02-06 16:20:00,Cati,22,56.0,55-64,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-02-06 16:24:00,Cati,22,45.0,45-54,Secondary education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-02-06 16:24:00,Cati,22,53.0,45-54,Secondary education,Female,Other,Tartu linn,Tartu linn,True,Yes
2023-02-06 16:31:00,Cati,22,72.0,65-74,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-06 16:27:00,Cati,22,64.0,55-64,Secondary education,Male,Estonian,Pirita,"Kesklinn, Lasnamäe ja Pirita",True,No opinion
2023-02-06 16:29:00,Cati,22,50.0,45-54,Secondary education,Male,Other,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",False,No
2023-02-06 16:29:00,Cati,22,43.0,35-44,Higher education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-02-06 16:33:00,Cati,22,67.0,65-74,Secondary education,Male,Estonian,Järvamaa,Järva- ja Viljandimaa,True,Yes
2023-02-06 16:36:00,Cati,22,85.0,75+,Basic education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,No
2023-02-06 16:35:00,Cati,22,63.0,55-64,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,Yes
2023-02-06 16:32:00,Cati,22,34.0,25-34,Higher education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-06 16:41:00,Cati,22,51.0,45-54,Secondary education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-02-06 16:41:00,Cati,22,63.0,55-64,Secondary education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-02-06 16:40:00,Cati,22,42.0,35-44,Secondary education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-02-06 16:41:00,Cati,22,35.0,35-44,Higher education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-02-06 16:47:00,Cati,22,68.0,65-74,Secondary education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-02-06 16:44:00,Cati,22,58.0,55-64,Higher education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-02-06 16:44:00,Cati,22,34.0,25-34,Secondary education,Male,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-02-06 16:50:00,Cati,22,64.0,55-64,Higher education,Female,Estonian,Pirita,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-06 16:52:00,Cati,22,70.0,65-74,Basic education,Male,Estonian,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-02-06 16:51:00,Cati,22,30.0,25-34,Secondary education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,No
2023-02-06 16:51:00,Cati,22,44.0,35-44,Basic education,Male,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-02-06 16:53:00,Cati,22,46.0,45-54,Higher education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-06 16:54:00,Cati,22,47.0,45-54,Secondary education,Male,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-02-06 16:57:00,Cati,22,47.0,45-54,Secondary education,Female,Other,Pirita,"Kesklinn, Lasnamäe ja Pirita",False,No
2023-02-06 17:04:00,Cati,22,62.0,55-64,Secondary education,Female,Other,Harjumaa,Harju- ja Raplamaa,False,Yes
2023-02-06 17:01:00,Cati,22,39.0,35-44,Higher education,Female,Other,Harjumaa,Harju- ja Raplamaa,False,No
2023-02-06 17:03:00,Cati,22,55.0,55-64,Higher education,Male,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-06 16:59:00,Cati,22,38.0,35-44,Higher education,Male,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-02-06 17:03:00,Cati,22,48.0,45-54,Higher education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-06 17:07:00,Cati,22,74.0,65-74,Secondary education,Female,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-02-06 17:17:00,Cati,22,70.0,65-74,Higher education,Female,Other,Ida-Virumaa,Ida-Virumaa,False,Yes
2023-02-06 17:08:00,Cati,22,76.0,75+,Secondary education,Female,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-06 17:10:00,Cati,22,37.0,35-44,Higher education,Male,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-06 17:10:00,Cati,22,30.0,25-34,Basic education,Male,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,No
2023-02-06 17:11:00,Cati,22,40.0,35-44,Higher education,Female,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",False,No
2023-02-06 17:15:00,Cati,22,76.0,75+,Secondary education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-06 17:13:00,Cati,22,44.0,35-44,Secondary education,Male,Other,Mustamäe,Mustamäe ja Nõmme,False,Yes
2023-02-06 17:21:00,Cati,22,75.0,75+,Secondary education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-06 17:17:00,Cati,22,53.0,45-54,Higher education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-06 17:23:00,Cati,22,55.0,55-64,Higher education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-02-06 17:23:00,Cati,22,43.0,35-44,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-02-06 17:32:00,Cati,22,65.0,65-74,Higher education,Female,Other,Tartumaa,Jõgeva- ja Tartumaa,True,No opinion
2023-02-06 17:27:00,Cati,22,75.0,75+,Higher education,Male,Other,Harjumaa,Harju- ja Raplamaa,True,No opinion
2023-02-06 17:28:00,Cati,22,84.0,75+,Secondary education,Female,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-02-06 17:27:00,Cati,22,45.0,45-54,Higher education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-02-06 17:24:00,Cati,22,44.0,35-44,Secondary education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-02-06 17:26:00,Cati,22,63.0,55-64,Secondary education,Male,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-02-06 17:33:00,Cati,22,90.0,75+,Secondary education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No
2023-02-06 17:32:00,Cati,22,22.0,16-24,Secondary education,Male,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-06 17:38:00,Cati,22,51.0,45-54,Higher education,Female,Other,Mustamäe,Mustamäe ja Nõmme,False,No
2023-02-06 17:35:00,Cati,22,29.0,25-34,Secondary education,Female,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-02-06 17:39:00,Cati,22,70.0,65-74,Secondary education,Male,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,No
2023-02-06 17:39:00,Cati,22,42.0,35-44,Higher education,Female,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-06 17:42:00,Cati,22,81.0,75+,Basic education,Female,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-02-06 17:47:00,Cati,22,64.0,55-64,Secondary education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-02-06 17:44:00,Cati,22,31.0,25-34,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,No
2023-02-06 17:53:00,Cati,22,43.0,35-44,Secondary education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-02-08 09:57:00,Web,22,17.0,16-24,Basic education,Male,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-08 09:55:00,Web,22,18.0,16-24,Basic education,Male,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 09:53:00,Web,22,49.0,45-54,Secondary education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-02-08 09:54:00,Web,22,17.0,16-24,Basic education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,No
2023-02-08 09:53:00,Web,22,54.0,45-54,Basic education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,No
2023-02-08 09:56:00,Web,22,28.0,25-34,Basic education,Male,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 10:06:00,Web,22,19.0,16-24,Basic education,Female,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,No opinion
2023-02-08 09:55:00,Web,22,27.0,25-34,Basic education,Female,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-08 10:10:00,Web,22,47.0,45-54,Basic education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-08 11:38:00,Web,22,31.0,25-34,Basic education,Female,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-08 09:55:00,Web,22,17.0,16-24,Basic education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-02-08 10:01:00,Web,22,29.0,25-34,Basic education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 10:05:00,Web,22,25.0,25-34,Basic education,Male,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-02-08 11:21:00,Web,22,41.0,35-44,Basic education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-02-08 10:00:00,Web,22,17.0,16-24,Basic education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No
2023-02-08 10:04:00,Web,22,75.0,75+,Basic education,Male,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No
2023-02-08 10:04:00,Web,22,60.0,55-64,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,No
2023-02-08 10:08:00,Web,22,39.0,35-44,Basic education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-08 10:05:00,Web,22,35.0,35-44,Basic education,Male,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-08 10:07:00,Web,22,17.0,16-24,Basic education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-02-08 11:16:00,Web,22,17.0,16-24,Basic education,Male,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,No opinion
2023-02-08 10:09:00,Web,22,44.0,35-44,Basic education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-02-08 10:09:00,Web,22,20.0,16-24,Basic education,Male,Estonian,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,No
2023-02-08 10:11:00,Web,22,18.0,16-24,Basic education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,No
2023-02-08 10:21:00,Web,22,66.0,65-74,Basic education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-02-08 10:16:00,Web,22,44.0,35-44,Basic education,Male,Estonian,Läänemaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-02-08 10:21:00,Web,22,16.0,16-24,Basic education,Female,Estonian,Ida-Virumaa,Ida-Virumaa,True,No opinion
2023-02-08 10:19:00,Web,22,49.0,45-54,Basic education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No
2023-02-08 10:49:00,Web,22,16.0,16-24,Basic education,Female,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-08 10:27:00,Web,22,35.0,35-44,Basic education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No opinion
2023-02-08 10:29:00,Web,22,51.0,45-54,Basic education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,No opinion
2023-02-08 10:30:00,Web,22,31.0,25-34,Basic education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-02-08 10:35:00,Web,22,16.0,16-24,Basic education,Female,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,No
2023-02-08 10:44:00,Web,22,19.0,16-24,Basic education,Male,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-02-08 10:37:00,Web,22,41.0,35-44,Basic education,Female,Other,Mustamäe,Mustamäe ja Nõmme,True,No opinion
2023-02-15 14:12:00,Web,22,37.0,35-44,Basic education,Female,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-08 10:41:00,Web,22,17.0,16-24,Basic education,Female,Other,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,No
2023-02-08 10:42:00,Web,22,30.0,25-34,Basic education,Male,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-02-08 10:44:00,Web,22,49.0,45-54,Basic education,Female,Other,Lääne-Virumaa,Lääne-Virumaa,False,No
2023-02-08 10:45:00,Web,22,43.0,35-44,Secondary education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No opinion
2023-02-08 10:48:00,Web,22,30.0,25-34,Higher education,Female,Other,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-08 10:46:00,Web,22,45.0,45-54,Secondary education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-08 10:47:00,Web,22,68.0,65-74,Secondary education,Male,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-08 10:49:00,Web,22,20.0,16-24,Secondary education,Male,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-08 10:47:00,Web,22,34.0,25-34,Higher education,Male,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-08 10:49:00,Web,22,29.0,25-34,Higher education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 10:52:00,Web,22,69.0,65-74,Higher education,Male,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,No
2023-02-08 10:52:00,Web,22,17.0,16-24,Basic education,Female,Estonian,Hiiumaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-02-08 10:52:00,Web,22,23.0,16-24,Secondary education,Female,Estonian,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-02-08 10:51:00,Web,22,16.0,16-24,Basic education,Male,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-02-08 10:51:00,Web,22,21.0,16-24,Secondary education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-02-08 10:58:00,Web,22,40.0,35-44,Basic education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,No opinion
2023-02-08 10:56:00,Web,22,17.0,16-24,Basic education,Female,Other,Harjumaa,Harju- ja Raplamaa,False,No opinion
2023-02-08 10:55:00,Web,22,37.0,35-44,Higher education,Female,Other,Pärnumaa,Pärnumaa,True,No
2023-02-08 10:57:00,Web,22,22.0,16-24,Secondary education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-08 11:00:00,Web,22,59.0,55-64,Higher education,Female,Other,Tartu linn,Tartu linn,False,No
2023-02-08 10:55:00,Web,22,35.0,35-44,Higher education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 10:57:00,Web,22,51.0,45-54,Higher education,Male,Other,Pärnumaa,Pärnumaa,True,Yes
2023-02-08 11:00:00,Web,22,22.0,16-24,Secondary education,Male,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,Yes
2023-02-08 11:02:00,Web,22,42.0,35-44,Basic education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-08 11:02:00,Web,22,68.0,65-74,Higher education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-02-08 11:01:00,Web,22,46.0,45-54,Secondary education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 11:03:00,Web,22,51.0,45-54,Basic education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-02-08 11:03:00,Web,22,42.0,35-44,Secondary education,Male,Other,Ida-Virumaa,Ida-Virumaa,True,No
2023-02-08 11:04:00,Web,22,44.0,35-44,Higher education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,No
2023-02-08 11:08:00,Web,22,72.0,65-74,Basic education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 11:06:00,Web,22,61.0,55-64,Higher education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 11:12:00,Web,22,22.0,16-24,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-08 11:10:00,Web,22,24.0,16-24,Higher education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No opinion
2023-02-08 11:13:00,Web,22,46.0,45-54,Basic education,Male,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-02-08 11:14:00,Web,22,38.0,35-44,Secondary education,Male,Other,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-02-08 11:15:00,Web,22,23.0,16-24,Basic education,Male,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-02-08 11:15:00,Web,22,17.0,16-24,Basic education,Female,Estonian,Raplamaa,Harju- ja Raplamaa,True,No
2023-02-08 11:14:00,Web,22,17.0,16-24,Basic education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,No
2023-02-08 11:19:00,Web,22,57.0,55-64,Higher education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 11:18:00,Web,22,56.0,55-64,Higher education,Female,Other,Tartu linn,Tartu linn,True,No
2023-02-08 11:26:00,Web,22,36.0,35-44,Higher education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-02-08 11:27:00,Web,22,53.0,45-54,Secondary education,Female,Other,Harjumaa,Harju- ja Raplamaa,True,Yes
